5.652932694189742591e-02,5.448701699768878498e-02,2.928332123807595444e-01,2.426620335602497069e-01,1.968977904909788301e-01,1.140115257514611846e+00,8.918291944766547630e-01,6.920293819588881901e-01,5.332282631323147504e-01,3.957218216131546118e+00,2.997867689366970012e+00,2.265009908459826526e+00,1.706598551857334334e+00,1.282319681055509308e+00,-4.377758439675276392e-02,1.133420964544299553e-02,2.946901473092731760e-01,6.129001816971946931e-02,1.114818646428671123e+00,1.130586538837948796e-01,4.551992166999144045e-03,1.932283057730801610e-03,8.520667261960384806e-04,2.966882556101047702e-02,5.315444293866512099e-02,1.013235756568597740e-01,2.208009647829945431e-03,6.919825133802921802e-02
3.819354993595737435e-02,3.466320769663294027e-02,1.336495918478008693e-01,1.079459532765220248e-01,8.620337463996705085e-02,3.549869528195294666e-01,2.742343768754894606e-01,2.109577371504964272e-01,1.616957743619071297e-01,8.491709950039251220e-01,6.397893842119103391e-01,4.812757764303876584e-01,3.615382318440917842e-01,2.712638119612314491e-01,-3.535493319100436321e-02,8.172516743122457128e-03,1.978119213117502384e-01,4.306852312347123068e-02,5.608603550397673887e-01,7.638709987191474871e-02,6.326603850062173517e-02,1.586630386901643486e-01,3.537041253514762174e-01,1.438213285062682201e-01,4.551342371260196362e-01,1.317194356278494682e+00,2.665064418355977405e-01,5.318265497815078291e+00
1.115418233605429688e-01,1.049613696640905036e-01,7.006049081681080537e-01,5.612038464878262856e-01,4.383154928996181310e-01,3.385450973569006372e+00,2.545661177250642115e+00,1.891870142072697991e+00,1.393431379829162653e+00,1.486704316016856708e+01,1.079529410824602742e+01,7.787005125497620028e+00,5.587627925537787199e+00,3.992794675182590236e+00,-1.029884944300735461e-01,2.068216371706175366e-02,5.840026367541097940e-01,1.174414512489014573e-01,2.641411830629120328e+00,2.230836467210859375e-01,-3.505173794923711374e-03,1.874001363173456291e-03,-1.114013398772071423e-03,1.372323595791799244e-01,3.783193926838498422e-01,9.798238039228925889e-01,-1.799578632188790278e-03,1.938813547214705668e+00
1.997614754424088465e-02,1.809377880354472168e-02,1.370131141101135486e-01,1.042615659788496962e-01,7.842244498537456754e-02,7.306909699727222041e-01,5.188805794269383265e-01,3.677506736387486930e-01,2.603781954126451192e-01,3.548488571898135380e+00,2.429470027729467851e+00,1.663664663800199062e+00,1.140053694357993974e+00,7.821495844669670294e-01,-1.847390336805702915e-02,3.515559854590105844e-03,1.048304158347429932e-01,2.069062363613896963e-02,5.197484546987476417e-01,3.995229508848179012e-02,9.733457768869923504e-03,-4.288786607760598085e-03,2.010613634065382301e-03,1.035796280552312154e-01,1.696743275121646577e-01,1.716423547526440552e-01,4.769799605977327259e-03,-7.668110550458016039e-01
9.817627247500466947e-02,9.043133914155992992e-02,5.606023507493276270e-01,4.435925252258993146e-01,3.443891537664063307e-01,2.441793457553141700e+00,1.819876431175471376e+00,1.345914344184963252e+00,9.898977150575640760e-01,9.604140303713265325e+00,6.921446441962880947e+00,4.969673344337549814e+00,3.559308633884178175e+00,2.545231760377254737e+00,-9.945138215768674350e-02,1.845731330352345240e-02,5.128662105904282509e-01,1.045079190691245163e-01,2.138526367986488985e+00,1.963525449500093389e-01,7.900232407378484333e-04,6.976951718075125736e-06,-5.952158641640338012e-04,2.398070927503702099e-01,8.847052140695946809e-01,2.973657366029037963e+00,1.912148077254844682e-04,3.026509870008240455e+01
3.554637062208201165e-02,3.221579601881593979e-02,2.164459648993776186e-01,1.658481416128901598e-01,1.260690897089210005e-01,1.011963595787769066e+00,7.246103249756177256e-01,5.195553063260729409e-01,3.731597812253367730e-01,4.285672869886830938e+00,2.955194775683117392e+00,2.044686374031455145e+00,1.419824165184671694e+00,9.896572005144668172e-01,-3.544197269008966811e-02,6.508301523679036089e-03,1.859698779466004703e-01,3.746280346354396995e-02,8.255145013189276737e-01,7.109274124416405105e-02,1.355960953903574163e-02,-1.182289961896770131e-02,9.217095251799870687e-03,2.095551220384111180e-01,6.284394218682899380e-01,1.652858284572596315e+00,8.015238372483721868e-03,-2.692130367320070938e+00
8.449229149757175872e-02,7.751300242782695193e-02,4.371177081039646084e-01,3.475676201181638336e-01,2.718885199007229914e-01,1.715454913615171550e+00,1.290078913022773888e+00,9.640824886863319509e-01,7.173506380982710429e-01,6.050332488472094816e+00,4.410306699757491344e+00,3.205967468421865973e+00,2.326714201871415533e+00,1.687386562166536041e+00,-8.703585788395817868e-02,1.631178282622154294e-02,4.404534749211376221e-01,9.109604094755072157e-02,1.687384079098968925e+00,1.689845829951435729e-01,7.681202616309826779e-03,-8.324078071011695168e-03,7.898821417074548823e-03,3.270418929208552816e-01,1.430916807036820115e+00,5.639470280341299713e+00,5.196325549573858546e-03,2.789277322533300776e+02
4.814634100143029560e-02,4.378635701020265614e-02,2.624253760774137856e-01,2.035390770304240649e-01,1.567317432708711655e-01,1.091882690037963899e+00,7.941936994958077589e-01,5.787618542877839278e-01,4.226277070111544854e-01,4.101702271290587731e+00,2.876419862092833846e+00,2.025623718153057418e+00,1.432541522954661417e+00,1.017425525149003196e+00,-4.928957793210691357e-02,9.147375896306195187e-03,2.512574376144050547e-01,5.154429642153834923e-02,1.010319756262815005e+00,9.629268200286061896e-02,3.749254063379604124e-03,-3.991697782161039709e-03,3.736864058308365412e-03,3.134520524909969463e-01,1.229306884282196588e+00,4.299073283201405360e+00,2.507183026597106096e-03,3.756415219648178550e+01
7.999477709970158334e-02,8.194482594862032010e-02,3.902227373429137947e-01,3.447538038909582214e-01,2.973154322476768141e-01,1.428134126066249898e+00,1.194317087622670304e+00,9.877161961132686629e-01,8.103742538923983663e-01,4.647539628441824888e+00,3.776194003978219804e+00,3.049694097520890157e+00,2.452525947573268805e+00,1.966343027396391552e+00,-5.831309776419631857e-02,1.702583659484530054e-02,4.165252694628404084e-01,8.805577643063934590e-02,1.470694694981060202e+00,1.599895541994031389e-01,1.118007113813155977e-02,-9.958205030485382803e-03,7.486225886221177170e-03,4.202975353495979616e-01,2.005439861027150439e+00,8.539743057276083960e+00,6.565464201539314773e-03,1.088739591136886020e+03
6.764980226587173628e-02,6.929313163736149084e-02,3.459156885407211890e-01,2.973948189717425805e-01,2.536152928911405424e-01,1.332195716269658270e+00,1.068442285775622835e+00,8.611973665415091350e-01,6.964162956891182255e-01,4.579844034969013933e+00,3.531291609008457399e+00,2.748407732290831351e+00,2.155377499007297804e+00,1.700408793582449007e+00,-4.519332322455596462e-02,1.434705524242091065e-02,3.525701429034839851e-01,7.411692122956209383e-02,1.299186800263401942e+00,1.352996045317434448e-01,-5.550065859497620505e-03,3.407354909740646556e-03,-1.938374794018067095e-03,4.474282850891365682e-01,2.048972977808031004e+00,8.334729839450975675e+00,-2.871130939035117409e-03,2.640622460434610161e+02
